user_id,room_index,room_recommendation_score,group_compatibility_score,final_co_living_score,action,interaction_value,booking_success,stay_duration_days,timestamp
U00405,746,0.8361,0.7783,0.813,chat_host,0.8,0,0,01:41.8
U00373,1487,0.5619,0.8603,0.6813,view_detail,0.5,0,0,03:14.8
U00371,531,0.5916,0.7367,0.6496,view_detail,0.5,0,0,30:04.8
U00539,1061,0.851,0.4173,0.6775,chat_host,0.8,0,0,41:02.7
U00568,2737,0.4718,0.7117,0.5678,click,0.3,0,0,57:38.8
U00174,2125,0.6629,0.7615,0.7023,view_detail,0.5,0,0,03:08.8
U00998,2434,0.8351,0.6127,0.7461,chat_host,0.8,0,0,12:24.6
U00931,2341,0.8557,0.7139,0.799,save,0.7,0,0,16:19.6
U00568,962,0.6035,0.7691,0.6697,chat_host,0.8,0,0,21:16.7
U00738,2771,0.6876,0.7426,0.7096,save,0.7,0,0,38:22.7
U00186,910,0.491,0.8855,0.6488,click,0.3,0,0,32:50.8
U00106,1798,0.7823,0.3305,0.6016,save,0.7,0,0,34:55.8
U00289,2396,0.7429,0.7331,0.739,view_detail,0.5,0,0,21:11.8
U00306,2340,0.6443,0.7779,0.6977,chat_host,0.8,0,0,33:22.7
U00320,844,0.6772,0.8397,0.7422,view_detail,0.5,0,0,35:51.8
U00035,2215,0.9458,0.893,0.9247,view_detail,0.5,0,0,08:43.7
U00452,2249,0.8403,0.3572,0.6471,click,0.3,0,0,00:20.8
U00503,2899,0.7948,0.4809,0.6692,click,0.3,0,0,16:44.7
U00042,880,0.9675,0.6363,0.835,view_detail,0.5,0,0,38:41.7
U00763,911,0.6453,0.8181,0.7144,view_detail,0.5,0,0,57:02.7
U00455,1009,0.6684,0.6676,0.6681,view_detail,0.5,0,0,14:38.8
U00053,337,0.7061,0.5647,0.6495,view_detail,0.5,0,0,25:48.8
U00612,912,0.761,0.6773,0.7275,view_detail,0.5,0,0,27:36.7
U00528,1615,0.9574,0.6271,0.8253,view_detail,0.5,0,0,28:00.7
U00297,471,0.4341,0.6916,0.5371,impression,0.1,0,0,30:07.6
U00024,107,0.5522,0.8578,0.6744,click,0.3,0,0,58:18.7
U00105,2199,0.7678,0.8683,0.808,apply,0.9,0,0,25:10.6
U00510,1758,0.7809,0.7836,0.782,chat_host,0.8,0,0,24:51.7
U00852,2707,0.8849,0.7766,0.8416,apply,0.9,0,0,29:18.7
U00687,2781,0.8395,0.7129,0.7889,apply,0.9,0,0,33:44.8
U00398,2278,0.6977,0.4932,0.6159,save,0.7,0,0,18:02.7
U00624,2463,0.7126,0.589,0.6632,click,0.3,0,0,53:30.8
U00554,1427,0.8855,0.7835,0.8447,click,0.3,0,0,43:31.7
U00334,1202,0.4102,0.8386,0.5816,view_detail,0.5,0,0,10:40.7
U00361,783,0.7178,0.9177,0.7978,apply,0.9,0,0,06:17.8
U00555,1181,0.4678,0.7567,0.5834,view_detail,0.5,0,0,48:06.7
U00583,1877,0.6758,0.6507,0.6658,apply,0.9,0,0,49:03.7
U00503,2358,0.8302,0.6919,0.7749,view_detail,0.5,0,0,56:10.6
U00050,567,0.7899,0.5154,0.6801,save,0.7,0,0,01:12.8
U00733,119,0.5446,0.6343,0.5805,chat_host,0.8,0,0,12:24.7
U00306,774,0.6514,0.7273,0.6818,save,0.7,0,0,40:56.7
U00520,1266,0.9535,0.9678,0.9592,chat_host,0.8,0,0,53:43.6
U00799,1648,0.9284,0.6347,0.8109,chat_host,0.8,0,0,21:34.7
U00395,2811,0.9684,0.4763,0.7716,view_detail,0.5,0,0,36:17.8
U00512,2948,0.9483,0.2571,0.6718,save,0.7,0,0,54:55.7
U00861,1235,0.6657,0.6541,0.6611,view_detail,0.5,0,0,57:24.7
U00036,2717,0.9341,0.2966,0.6791,save,0.7,0,0,34:50.7
U00980,69,0.5713,0.7596,0.6466,chat_host,0.8,0,0,21:47.7
U00350,644,0.8436,0.4073,0.6691,save,0.7,0,0,54:35.6
U00951,1087,0.6196,0.6466,0.6304,click,0.3,0,0,30:41.8
U00782,2828,0.9223,0.8494,0.8931,save,0.7,0,0,36:53.7
U00128,1854,0.4631,0.9274,0.6488,chat_host,0.8,0,0,46:05.7
U00592,1712,0.9331,0.7526,0.8609,save,0.7,0,0,57:02.7
U00877,2676,0.7976,0.6899,0.7545,save,0.7,0,0,01:06.8
U00201,773,0.9306,0.6943,0.8361,save,0.7,0,0,32:19.8
U00530,428,0.8333,0.4459,0.6783,click,0.3,0,0,54:38.7
U00805,226,0.8454,0.5076,0.7103,click,0.3,0,0,13:03.8
U00149,1379,0.5479,0.703,0.6099,chat_host,0.8,0,0,14:56.8
U00879,248,0.8153,0.6751,0.7592,book,1,1,188,07:50.8
U00146,2678,0.7809,0.5176,0.6756,view_detail,0.5,0,0,17:53.7
U00787,2040,0.931,0.886,0.913,chat_host,0.8,0,0,11:22.7
U00776,764,0.6507,0.7522,0.6913,view_detail,0.5,0,0,55:17.8
U00308,136,0.8796,0.6176,0.7748,view_detail,0.5,0,0,16:20.8
U00787,1774,0.6188,0.6248,0.6212,chat_host,0.8,0,0,35:30.7
U00475,2854,0.8532,0.9363,0.8864,view_detail,0.5,0,0,09:55.7
U00130,2057,0.8614,0.5936,0.7543,click,0.3,0,0,53:54.6
U00989,1887,0.7277,0.925,0.8066,save,0.7,0,0,05:51.7
U00974,571,0.6619,0.4357,0.5714,view_detail,0.5,0,0,08:48.7
U00969,1817,0.7146,0.8812,0.7812,save,0.7,0,0,07:58.7
U00468,274,0.8653,0.896,0.8776,book,1,1,233,46:11.8
U00611,1491,0.8119,0.8588,0.8307,book,1,1,89,02:21.8
U00258,2164,0.8448,0.7937,0.8244,chat_host,0.8,0,0,40:54.8
U00238,964,0.7944,0.913,0.8418,chat_host,0.8,0,0,43:22.8
U00078,2814,0.8184,0.5462,0.7095,save,0.7,0,0,11:45.8
U00010,1304,0.5886,0.4825,0.5462,impression,0.1,0,0,01:39.7
U00521,2650,0.7696,0.7558,0.7641,save,0.7,0,0,10:57.7
U00637,1178,0.5538,0.4441,0.5099,view_detail,0.5,0,0,04:36.8
U00385,2029,0.6908,0.9182,0.7818,save,0.7,0,0,33:08.8
U00446,1015,0.8252,0.5683,0.7224,save,0.7,0,0,46:24.7
U00482,2514,0.5811,0.8114,0.6732,click,0.3,0,0,59:35.8
U00366,195,0.4596,0.3641,0.4214,click,0.3,0,0,11:31.6
U00219,1772,0.7132,0.9448,0.8058,click,0.3,0,0,36:42.8
U00621,2497,0.5742,0.2795,0.4563,impression,0.1,0,0,54:18.8
U00680,624,0.8191,0.6623,0.7564,chat_host,0.8,0,0,10:04.8
U00751,2301,0.5439,0.8551,0.6684,view_detail,0.5,0,0,22:03.8
U00940,1023,0.7971,0.587,0.7131,chat_host,0.8,0,0,33:37.7
U00547,1127,0.6866,0.6516,0.6726,click,0.3,0,0,41:53.8
U00416,564,0.3118,0.7951,0.5051,impression,0.1,0,0,24:17.7
U00782,2977,0.8966,0.3007,0.6582,click,0.3,0,0,42:10.8
U00158,1532,0.4931,0.9203,0.664,click,0.3,0,0,46:15.7
U00363,2830,0.7549,0.8408,0.7893,apply,0.9,0,0,09:21.7
U00744,2378,0.6869,0.9317,0.7848,chat_host,0.8,0,0,14:50.7
U00227,873,0.9188,0.8681,0.8985,save,0.7,0,0,22:50.7
U00995,2269,0.6249,0.625,0.6249,click,0.3,0,0,23:17.8
U00506,254,0.8295,0.8131,0.8229,save,0.7,0,0,30:14.8
U00245,1969,0.6418,0.7219,0.6738,view_detail,0.5,0,0,55:51.7
U00542,1695,0.6077,0.7842,0.6783,click,0.3,0,0,04:47.8
U00514,2345,0.6959,0.6152,0.6636,apply,0.9,0,0,24:25.8
U00272,2781,0.6985,0.3843,0.5728,save,0.7,0,0,28:52.7
U00927,1030,0.4898,0.6112,0.5384,impression,0.1,0,0,31:23.7
U00351,1209,0.8232,0.3762,0.6444,view_detail,0.5,0,0,38:31.7
U00328,1733,0.643,0.9571,0.7686,chat_host,0.8,0,0,46:45.8
U00190,2990,0.5291,0.9392,0.6931,view_detail,0.5,0,0,04:14.7
U00229,75,0.6811,0.456,0.5911,view_detail,0.5,0,0,16:27.8
U00406,2489,0.809,0.6663,0.7519,view_detail,0.5,0,0,50:07.8
U00115,2895,0.9514,0.6916,0.8475,apply,0.9,0,0,49:09.7
U00339,311,0.7442,0.835,0.7805,apply,0.9,0,0,17:55.8
U00476,17,0.8884,0.7801,0.8451,book,1,1,178,21:13.8
U00590,56,0.9707,0.6275,0.8334,chat_host,0.8,0,0,21:43.8
U00140,2313,0.6515,0.5442,0.6086,click,0.3,0,0,36:16.8
U00602,2641,0.6628,0.5161,0.6041,click,0.3,0,0,12:12.7
U00331,1411,0.6982,0.4575,0.6019,view_detail,0.5,0,0,04:43.8
U00817,912,0.7831,0.8888,0.8254,apply,0.9,0,0,29:01.8
U00021,2156,0.7711,0.9214,0.8312,chat_host,0.8,0,0,36:15.7
U00319,1462,0.5759,0.6492,0.6052,save,0.7,0,0,43:34.8
U00777,2732,0.2189,0.5295,0.3431,impression,0.1,0,0,01:51.8
U00572,2244,0.6446,0.693,0.664,click,0.3,0,0,14:15.7
U00015,2806,0.8808,0.7619,0.8332,chat_host,0.8,0,0,47:43.7
U00005,2237,0.6269,0.5639,0.6017,click,0.3,0,0,48:35.7
U00560,2658,0.5814,0.5611,0.5733,view_detail,0.5,0,0,10:28.7
U00774,1869,0.6841,0.6518,0.6712,apply,0.9,0,0,53:48.7
U00428,2487,0.9086,0.8199,0.8731,chat_host,0.8,0,0,54:02.8
U00178,185,0.6041,0.6569,0.6252,click,0.3,0,0,00:38.7
U00563,2367,0.9655,0.4593,0.763,chat_host,0.8,0,0,18:17.8
U00849,2221,0.7142,0.8911,0.785,chat_host,0.8,0,0,22:20.7
U00339,2918,0.8555,0.4362,0.6878,view_detail,0.5,0,0,45:47.8
U00344,1686,0.6968,0.7849,0.732,view_detail,0.5,0,0,50:26.8
U00576,2482,0.5936,0.8432,0.6934,view_detail,0.5,0,0,13:11.7
U00964,1168,0.6167,0.326,0.5004,click,0.3,0,0,16:52.8
U00101,485,0.7235,0.8235,0.7635,book,1,1,132,24:14.7
U00210,493,0.5132,0.5969,0.5467,impression,0.1,0,0,29:18.7
U00223,2093,0.91,0.7219,0.8348,book,1,1,122,45:27.7
U00487,2133,0.6019,0.8662,0.7076,save,0.7,0,0,10:37.8
U00171,637,0.9202,0.6297,0.804,chat_host,0.8,0,0,27:49.8
U00868,2470,0.7653,0.67,0.7272,save,0.7,0,0,40:05.7
U00995,87,0.3153,0.3891,0.3448,impression,0.1,0,0,06:45.6
U00079,1310,0.8621,0.8242,0.8469,book,1,1,250,17:00.8
U00813,2330,0.7168,0.8187,0.7576,save,0.7,0,0,19:19.8
U00488,2579,0.8201,0.4744,0.6818,chat_host,0.8,0,0,42:08.7
U00941,1721,0.433,0.5468,0.4785,impression,0.1,0,0,02:24.7
U00542,2997,0.6438,0.6234,0.6356,click,0.3,0,0,04:04.8
U00941,2670,0.4599,0.727,0.5667,click,0.3,0,0,05:12.7
U00547,2468,0.8817,0.8088,0.8525,chat_host,0.8,0,0,59:48.8
U00223,1963,0.6142,0.6959,0.6469,save,0.7,0,0,16:59.6
U00576,2046,0.8739,0.4658,0.7107,view_detail,0.5,0,0,47:44.8
U00731,1170,0.8911,0.5078,0.7378,save,0.7,0,0,53:04.6
U00111,1838,0.706,0.8461,0.762,book,1,1,174,53:36.7
U00081,229,0.6943,0.6071,0.6594,click,0.3,0,0,54:43.7
U00403,1474,0.5285,0.8353,0.6512,save,0.7,0,0,04:34.7
U00543,1196,0.7929,0.7825,0.7887,book,1,1,316,38:22.8
U00103,1123,0.8042,0.8503,0.8226,view_detail,0.5,0,0,03:29.8
U00026,734,0.7311,0.4237,0.6081,view_detail,0.5,0,0,14:04.6
U00286,2237,0.7409,0.7015,0.7251,click,0.3,0,0,26:43.8
U00755,1691,0.6985,0.7399,0.7151,click,0.3,0,0,37:20.7
U00622,1260,0.9378,0.4992,0.7624,save,0.7,0,0,09:30.8
U00815,360,0.2761,0.2198,0.2536,click,0.3,0,0,27:43.8
U00103,1247,0.8308,0.4141,0.6641,click,0.3,0,0,43:25.7
U00047,159,0.4346,0.5615,0.4854,impression,0.1,0,0,29:34.6
U00432,205,0.8724,0.6344,0.7772,view_detail,0.5,0,0,11:17.8
U00422,2050,0.7969,0.9084,0.8415,chat_host,0.8,0,0,37:54.8
U00715,861,0.4344,0.6769,0.5314,impression,0.1,0,0,45:04.8
U00145,2470,0.5214,0.9919,0.7096,click,0.3,0,0,53:38.7
U00982,1395,0.8409,0.5547,0.7264,click,0.3,0,0,09:54.7
U00784,1028,0.4861,0.5232,0.5009,click,0.3,0,0,32:22.8
U00448,866,0.7865,0.7113,0.7564,save,0.7,0,0,16:40.7
U00983,1655,0.7833,0.5808,0.7023,save,0.7,0,0,43:56.8
U00321,122,0.69,0.8916,0.7706,book,1,1,99,44:44.7
U00951,1453,0.8184,0.3857,0.6453,click,0.3,0,0,01:53.8
U00876,2029,0.3275,0.6852,0.4706,impression,0.1,0,0,31:38.8
U00871,2292,0.4955,0.5726,0.5263,click,0.3,0,0,30:59.7
U00990,184,0.6109,0.4658,0.5529,chat_host,0.8,0,0,53:28.7
U00335,1373,0.5784,0.8552,0.6891,view_detail,0.5,0,0,17:56.8
U00282,234,0.9169,0.7448,0.8481,view_detail,0.5,0,0,25:12.7
U00190,2057,0.7212,0.7094,0.7165,save,0.7,0,0,48:07.8
U00333,1395,0.5467,0.5389,0.5436,impression,0.1,0,0,25:20.8
U00792,579,0.7877,0.6297,0.7245,click,0.3,0,0,29:08.8
U00641,2149,0.4004,0.4321,0.4131,impression,0.1,0,0,33:45.7
U00397,423,0.6684,0.5535,0.6224,view_detail,0.5,0,0,47:12.8
U00319,2682,0.9426,0.6058,0.8079,save,0.7,0,0,16:54.8
U00169,2790,0.7237,0.8986,0.7937,apply,0.9,0,0,20:06.7
U00985,2626,0.9708,0.7262,0.873,book,1,1,155,48:50.8
U00259,1483,0.5787,0.509,0.5508,save,0.7,0,0,59:18.8
U00677,2351,0.7805,0.557,0.6911,chat_host,0.8,0,0,33:25.7
U00922,1518,0.5502,0.8033,0.6514,view_detail,0.5,0,0,54:54.8
U00160,881,0.7727,0.7252,0.7537,click,0.3,0,0,57:56.6
U00620,539,0.8336,0.7155,0.7864,book,1,0,0,03:31.8
U00016,939,0.963,0.7515,0.8784,apply,0.9,0,0,24:46.8
U00827,2164,0.9262,0.4568,0.7384,save,0.7,0,0,37:13.7
U00924,291,0.7055,0.7444,0.7211,view_detail,0.5,0,0,57:00.8
U00250,2500,0.8867,0.3142,0.6577,click,0.3,0,0,02:25.7
U00940,2238,0.8068,0.8439,0.8216,view_detail,0.5,0,0,58:12.8
U00841,2531,0.5027,0.6253,0.5517,click,0.3,0,0,55:44.7
U00151,460,0.524,0.3937,0.4719,impression,0.1,0,0,24:43.8
U00631,1180,0.8742,0.7657,0.8308,save,0.7,0,0,32:41.7
U00698,1304,0.907,0.9318,0.9169,apply,0.9,0,0,34:43.7
U00057,2124,0.5481,0.4925,0.5259,impression,0.1,0,0,41:45.7
U00646,87,0.8018,0.7291,0.7727,view_detail,0.5,0,0,53:49.7
U00872,345,0.8758,0.5899,0.7614,chat_host,0.8,0,0,28:55.8
U00632,216,0.9613,0.8966,0.9354,book,1,1,294,02:45.8
U00703,1531,0.758,0.4462,0.6333,view_detail,0.5,0,0,13:59.8
U00264,2943,0.7962,0.846,0.8161,apply,0.9,0,0,59:09.6
U00398,36,0.6333,0.6965,0.6586,view_detail,0.5,0,0,10:28.7
U00976,1591,0.4933,0.4968,0.4947,impression,0.1,0,0,06:50.7
U00903,1897,0.9342,0.2169,0.6473,view_detail,0.5,0,0,46:43.7
U00334,379,0.8658,0.9025,0.8805,save,0.7,0,0,06:05.8
U00362,1456,0.6455,0.7041,0.6689,view_detail,0.5,0,0,28:48.8
U00485,1380,0.6876,0.428,0.5838,view_detail,0.5,0,0,44:39.7
U00819,1448,0.9534,0.802,0.8928,book,1,1,45,54:23.7
U00483,2692,0.5702,0.8738,0.6916,view_detail,0.5,0,0,11:28.8
U00746,2131,0.6997,0.6146,0.6657,view_detail,0.5,0,0,02:01.7
U00272,2897,0.5946,0.8528,0.6979,view_detail,0.5,0,0,10:59.7
U00716,1226,0.7681,0.8472,0.7997,chat_host,0.8,0,0,24:32.7
U00360,2651,0.6192,0.853,0.7127,view_detail,0.5,0,0,41:28.7
U00348,315,0.8334,0.843,0.8372,chat_host,0.8,0,0,22:30.8
U00785,106,0.7119,0.8338,0.7607,apply,0.9,0,0,47:26.8
U00382,280,0.8199,0.3969,0.6507,click,0.3,0,0,08:11.8
U00528,238,0.8491,0.4369,0.6842,save,0.7,0,0,34:10.8
U00089,1695,0.2939,0.6205,0.4245,view_detail,0.5,0,0,49:11.8
U00103,878,0.7393,0.3802,0.5957,view_detail,0.5,0,0,17:25.7
U00423,208,0.6859,0.5905,0.6477,chat_host,0.8,0,0,19:51.7
U00648,2809,0.6792,0.5612,0.632,save,0.7,0,0,52:25.8
U00374,1594,0.7814,0.7261,0.7593,click,0.3,0,0,10:41.8
U00082,1126,0.6081,0.8355,0.6991,click,0.3,0,0,13:54.7
U00587,1028,0.9326,0.5478,0.7787,save,0.7,0,0,31:28.7
U00686,1071,0.8742,0.4837,0.718,click,0.3,0,0,00:44.8
U00940,1158,0.6512,0.4683,0.578,save,0.7,0,0,00:46.6
U00593,48,0.7402,0.3712,0.5926,click,0.3,0,0,11:43.8
U00979,906,0.7947,0.4434,0.6542,click,0.3,0,0,38:58.7
U00402,779,0.569,0.7522,0.6423,save,0.7,0,0,06:33.7
U00157,452,0.9245,0.779,0.8663,apply,0.9,0,0,26:38.7
U00137,181,0.7947,0.8291,0.8085,chat_host,0.8,0,0,38:52.6
U00865,1789,0.6443,0.6359,0.6409,save,0.7,0,0,50:36.8
U00799,304,0.5464,0.5178,0.535,impression,0.1,0,0,14:40.8
U00387,510,0.6298,0.4177,0.545,impression,0.1,0,0,19:28.7
U00502,586,0.9701,0.6932,0.8593,view_detail,0.5,0,0,51:47.8
U00993,1723,0.9201,0.8899,0.908,chat_host,0.8,0,0,22:16.8
U00459,439,0.6947,0.8763,0.7673,book,1,1,85,27:29.7
U00295,380,0.8266,0.8004,0.8161,chat_host,0.8,0,0,00:45.7
U00093,1496,0.6587,0.6757,0.6655,view_detail,0.5,0,0,10:25.7
U00573,296,0.8583,0.7786,0.8264,save,0.7,0,0,30:16.7
U00709,2166,0.4532,0.7179,0.5591,save,0.7,0,0,37:04.7
U00281,734,0.8125,0.3733,0.6368,click,0.3,0,0,45:20.8
U00567,1386,0.6534,0.5614,0.6166,view_detail,0.5,0,0,10:45.7
U00370,590,0.7983,0.8504,0.8191,book,1,1,103,50:15.7
U00292,1922,0.8879,0.3269,0.6635,view_detail,0.5,0,0,57:24.6
U00931,824,0.9106,0.8516,0.887,view_detail,0.5,0,0,08:19.7
U00509,1657,0.8681,0.7981,0.8401,apply,0.9,0,0,28:14.8
U00835,829,0.815,0.6532,0.7503,book,1,0,0,41:25.8
U00423,1402,0.7653,0.7565,0.7618,save,0.7,0,0,54:05.8
U00252,2712,0.8236,0.3941,0.6518,click,0.3,0,0,54:46.7
U00975,1896,0.5832,0.4862,0.5444,impression,0.1,0,0,59:01.8
U00726,2343,0.4761,0.5056,0.4879,click,0.3,0,0,20:25.7
U00079,843,0.8492,0.6299,0.7615,click,0.3,0,0,22:48.7
U00015,2739,0.587,0.6708,0.6205,click,0.3,0,0,25:48.7
U00415,292,0.7861,0.539,0.6873,chat_host,0.8,0,0,33:12.7
U00763,1189,0.7701,0.1992,0.5417,click,0.3,0,0,08:03.8
U00583,58,0.4526,0.8732,0.6208,click,0.3,0,0,22:33.7
U00411,1042,0.5033,0.4866,0.4966,impression,0.1,0,0,05:17.8
U00158,288,0.4922,0.769,0.6029,click,0.3,0,0,09:05.7
U00061,415,0.8962,0.3949,0.6957,chat_host,0.8,0,0,17:41.7
U00778,653,0.9258,0.4628,0.7406,view_detail,0.5,0,0,21:41.6
U00151,1923,0.3347,0.4995,0.4006,impression,0.1,0,0,50:30.7
U00057,1971,0.7391,0.6676,0.7105,view_detail,0.5,0,0,53:19.8
U00329,97,0.5257,0.6554,0.5776,view_detail,0.5,0,0,00:49.8
U00488,2284,0.6408,0.487,0.5793,apply,0.9,0,0,52:56.7
U00876,128,0.6599,0.5128,0.6011,chat_host,0.8,0,0,52:13.7
U00100,2698,0.4331,0.9135,0.6253,save,0.7,0,0,10:28.7
U00230,1992,0.6809,0.5841,0.6422,save,0.7,0,0,10:42.7
U00785,2460,0.5955,0.7444,0.6551,chat_host,0.8,0,0,58:15.7
U00239,2161,0.8597,0.5055,0.718,save,0.7,0,0,05:02.8
U00042,2395,0.6943,0.5526,0.6376,click,0.3,0,0,16:19.7
U00972,1147,0.9499,0.7408,0.8663,apply,0.9,0,0,32:51.7
U00838,2814,0.4185,0.768,0.5583,view_detail,0.5,0,0,33:46.8
U00837,2401,0.8866,0.65,0.792,chat_host,0.8,0,0,02:14.8
U00212,834,0.4278,0.198,0.3359,click,0.3,0,0,26:45.7
U00529,1363,0.5944,0.6534,0.618,view_detail,0.5,0,0,34:34.8
U00679,716,0.5115,0.7374,0.6019,save,0.7,0,0,11:12.8
U00281,2296,0.8101,0.6401,0.7421,save,0.7,0,0,13:12.7
U00542,1833,0.6492,0.8016,0.7102,chat_host,0.8,0,0,52:55.8
U00910,2813,0.5838,0.4493,0.53,view_detail,0.5,0,0,05:28.7
U00217,2597,0.8308,0.5139,0.704,click,0.3,0,0,58:33.8
U00670,1083,0.5629,0.6821,0.6106,save,0.7,0,0,12:55.8
U00873,1078,0.9694,0.4139,0.7472,chat_host,0.8,0,0,38:38.7
U00442,1783,0.8628,0.7167,0.8044,save,0.7,0,0,04:12.7
U00257,1668,0.8236,0.5489,0.7137,view_detail,0.5,0,0,56:57.8
U00380,1514,0.6979,0.9176,0.7858,chat_host,0.8,0,0,23:04.8
U00730,545,0.7935,0.9444,0.8539,chat_host,0.8,0,0,06:15.8
U00513,1416,0.9551,0.4971,0.7719,book,1,1,68,16:40.6
U00117,327,0.8402,0.7565,0.8067,save,0.7,0,0,42:04.7
U00501,2254,0.5085,0.8466,0.6437,view_detail,0.5,0,0,54:47.8
U00069,1229,0.8096,0.8745,0.8356,book,1,1,41,50:10.6
U00805,1683,0.7852,0.7406,0.7674,save,0.7,0,0,04:32.7
U00661,1375,0.9737,0.5764,0.8148,chat_host,0.8,0,0,07:11.7
U00688,532,0.6956,0.6857,0.6916,view_detail,0.5,0,0,57:10.7
U00790,2117,0.812,0.8264,0.8178,book,1,1,157,01:14.8
U00209,2939,0.9367,0.5423,0.7789,save,0.7,0,0,07:35.7
U00482,1999,0.8117,0.7387,0.7825,save,0.7,0,0,53:05.8
U00593,299,0.5123,0.3452,0.4455,impression,0.1,0,0,33:57.6
U00647,1992,0.9405,0.8085,0.8877,save,0.7,0,0,16:11.7
U00928,750,0.4639,0.4246,0.4482,click,0.3,0,0,17:10.8
U00485,1849,0.732,0.4377,0.6143,click,0.3,0,0,53:11.8
U00878,1441,0.8413,0.8066,0.8274,chat_host,0.8,0,0,15:24.8
U00112,2605,0.8416,0.5822,0.7378,view_detail,0.5,0,0,26:25.7
U00725,142,0.6039,0.7718,0.6711,view_detail,0.5,0,0,37:51.7
U00930,1822,0.7354,0.6506,0.7015,chat_host,0.8,0,0,08:47.7
U00841,88,0.8698,0.6559,0.7842,save,0.7,0,0,10:56.8
U00733,2081,0.6596,0.7955,0.714,click,0.3,0,0,04:03.7
U00725,1401,0.6352,0.395,0.5391,impression,0.1,0,0,46:06.7
U00244,229,0.8941,0.7344,0.8302,click,0.3,0,0,04:10.8
U00449,1748,0.8021,0.7195,0.7691,book,1,1,342,43:12.7
U00960,2032,0.8812,0.7134,0.8141,book,1,1,151,52:39.7
U00396,1527,0.8094,0.6333,0.739,apply,0.9,0,0,02:12.7
U00025,2773,0.9092,0.4276,0.7166,chat_host,0.8,0,0,19:06.7
U00479,2030,0.2473,0.7484,0.4477,impression,0.1,0,0,56:00.7
U00418,724,0.2186,0.8229,0.4603,impression,0.1,0,0,58:08.7
U00472,2623,0.808,0.7828,0.7979,book,1,1,31,00:46.8
U00150,1313,0.8703,0.7408,0.8185,save,0.7,0,0,03:46.7
U00454,2981,0.7125,0.8585,0.7709,view_detail,0.5,0,0,44:20.8
U00358,2167,0.7576,0.8107,0.7788,view_detail,0.5,0,0,50:47.8
U00416,1445,0.5975,0.7419,0.6553,click,0.3,0,0,58:13.7
U00612,1613,0.6752,0.6787,0.6766,view_detail,0.5,0,0,01:23.7
U00190,1761,0.8567,0.7583,0.8173,apply,0.9,0,0,27:25.8
U00683,688,0.6543,0.646,0.651,view_detail,0.5,0,0,19:06.8
U00559,2996,0.836,0.5982,0.7409,save,0.7,0,0,28:34.7
U00181,2586,0.705,0.8034,0.7444,click,0.3,0,0,47:45.7
U00492,2230,0.5252,0.7356,0.6094,click,0.3,0,0,50:21.7
U00113,606,0.7994,0.3841,0.6333,click,0.3,0,0,04:11.8
U00422,649,0.6233,0.7684,0.6813,save,0.7,0,0,08:12.8
U00095,1556,0.5211,0.7803,0.6248,chat_host,0.8,0,0,13:31.6
U00880,1714,0.7388,0.8222,0.7722,apply,0.9,0,0,40:46.8
U00327,2854,0.8995,0.7689,0.8473,view_detail,0.5,0,0,54:43.8
U00385,1527,0.3334,0.7183,0.4874,impression,0.1,0,0,03:59.8
U00548,475,0.3788,0.4889,0.4228,impression,0.1,0,0,16:47.7
U00729,1948,0.872,0.8798,0.8751,view_detail,0.5,0,0,42:16.8
U00697,9,0.5665,0.5894,0.5757,save,0.7,0,0,04:09.8
U00766,2439,0.9256,0.8359,0.8897,save,0.7,0,0,04:37.8
U00081,1308,0.8541,0.6835,0.7859,book,1,1,123,04:49.7
U00082,502,0.8259,0.5252,0.7056,click,0.3,0,0,28:58.8
U00413,1271,0.6304,0.7428,0.6754,click,0.3,0,0,10:30.8
U00217,1004,0.5844,0.4324,0.5236,click,0.3,0,0,31:33.8
U00759,2859,0.6546,0.9691,0.7804,click,0.3,0,0,13:57.8
U00475,500,0.5986,0.9223,0.7281,chat_host,0.8,0,0,27:43.8
U00736,183,0.426,0.8439,0.5932,view_detail,0.5,0,0,13:08.7
U00604,50,0.5599,0.6606,0.6002,save,0.7,0,0,22:11.8
U00529,2955,0.6424,0.7777,0.6965,view_detail,0.5,0,0,25:51.8
U00203,1548,0.8732,0.4866,0.7186,view_detail,0.5,0,0,51:27.7
U00013,2550,0.6645,0.333,0.5319,view_detail,0.5,0,0,16:17.7
U00625,2662,0.5556,0.3646,0.4792,impression,0.1,0,0,00:05.7
U00394,2566,0.5058,0.6772,0.5744,save,0.7,0,0,03:07.8
U00013,1684,0.8107,0.7525,0.7874,book,1,1,258,13:59.7
U00569,17,0.8239,0.6523,0.7553,apply,0.9,0,0,37:06.8
U00559,523,0.7691,0.5884,0.6968,save,0.7,0,0,52:29.7
U00112,823,0.7971,0.9604,0.8624,click,0.3,0,0,56:28.8
U00171,18,0.7728,0.6161,0.7101,view_detail,0.5,0,0,29:30.8
U00123,123,0.7317,0.8828,0.7921,chat_host,0.8,0,0,32:53.8
U00199,2869,0.8344,0.3405,0.6368,click,0.3,0,0,05:52.7
U00184,1694,0.8361,0.6915,0.7783,chat_host,0.8,0,0,44:25.8
U00540,2284,0.6351,0.959,0.7647,view_detail,0.5,0,0,53:16.7
U00588,257,0.7973,0.7718,0.7871,book,1,1,301,07:38.8
U00771,1848,0.8068,0.3855,0.6383,click,0.3,0,0,22:38.7
U00265,2806,0.4315,0.9911,0.6553,save,0.7,0,0,25:18.8
