location_similarity,budget_similarity,smoking_match,pet_match,sleep_group_similarity,cleanliness_group_similarity,social_group_similarity,guest_group_similarity,sleep_similarity,cleanliness_similarity,social_similarity,guest_similarity,occupancy_ratio,target
0.5,0.7818,0.0,0.0,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6667,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,0.6667,1
0.5,0.0,0.0,0.0,0.6,1.0,0.4,0.6,0.6,1.0,0.4,0.6,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,2.0,1
0.5,0.713,0.0,0.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1
0.5,0.0,0.0,0.0,1.0,0.4,0.2,0.2,1.0,0.4,0.2,0.2,0.5,1
0.5,1.0,0.0,0.0,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.25,1
0.5,0.4418,0.0,0.0,0.4,0.8,0.6,0.8,0.4,0.8,0.6,0.8,1.0,1
0.5,0.9002,0.0,0.0,0.8,1.0,1.0,0.8,0.8,1.0,1.0,0.8,4.0,1
0.5,0.7453,0.0,0.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.0,4.0,1
0.5,0.7961,0.0,0.0,0.2,0.8,0.4,0.6,0.2,0.8,0.4,0.6,4.0,1
0.5,0.8519,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,4.0,1
0.5,0.4134,0.0,0.0,1.0,0.4,0.8,0.8,1.0,0.4,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,0.2,0.8,0.6,0.6,0.2,0.8,0.6,0.6,1.0,1
0.5,0.1786,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,1.0,1
0.5,1.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1
0.5,0.3987,0.0,0.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.25,1
0.5,1.0,0.0,0.0,0.8,0.4,0.8,0.6,0.8,0.4,0.8,0.6,0.5,1
0.5,0.8733,0.0,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,1.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.6,2.0,1
0.5,1.0,0.0,0.0,1.0,1.0,0.6,0.6,1.0,1.0,0.6,0.6,2.0,1
0.5,0.0,0.0,0.0,0.2,0.6,0.8,0.8,0.2,0.6,0.8,0.8,1.3333,1
0.5,1.0,0.0,0.0,0.4,0.4,1.0,1.0,0.4,0.4,1.0,1.0,1.3333,1
0.5,0.1539,0.0,0.0,0.4,0.4,0.8,0.8,0.4,0.4,0.8,0.8,1.3333,1
0.5,0.0087,0.0,0.0,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,1.3333,1
0.5,0.6812,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,2.0,1
0.5,1.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,2.0,1
0.5,1.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,2.0,1
0.5,0.8816,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,2.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.6,0.25,1
0.5,0.0,0.0,0.0,0.6,1.0,0.6,0.2,0.6,1.0,0.6,0.2,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.6,1.0,0.8,1.0,0.6,2.0,1
0.5,0.9269,0.0,0.0,0.8,0.4,0.6,0.6,0.8,0.4,0.6,0.6,2.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,2.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,2.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,2.0,1
0.5,0.4002,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1
0.5,0.996,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,2.0,1
0.5,0.5985,0.0,0.0,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,2.0,1
0.5,0.0,0.0,0.0,0.2,0.8,0.8,0.6,0.2,0.8,0.8,0.6,0.6667,1
0.5,0.0,0.0,0.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.6667,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,0.3333,1
0.5,1.0,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,1.0,0.25,1
0.5,0.0,0.0,0.0,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.6,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,0.3333,1
0.5,0.6509,0.0,0.0,0.4,0.4,0.6,0.8,0.4,0.4,0.6,0.8,1.0,1
0.5,0.839,0.0,0.0,1.0,0.4,0.6,0.8,1.0,0.4,0.6,0.8,2.0,1
0.5,0.8182,0.0,0.0,1.0,0.4,0.4,0.6,1.0,0.4,0.4,0.6,2.0,1
0.5,0.7127,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,1.0,1
1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,0.6,0.8,0.2,0.2,0.6,0.8,0.2,0.2,2.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.8,0.4,1.0,0.8,0.8,0.4,2.0,1
0.5,0.2361,0.0,0.0,1.0,0.8,1.0,0.6,1.0,0.8,1.0,0.6,2.0,1
0.5,1.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.5,1
0.5,0.4196,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.5,1
0.5,0.6431,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.5,1
0.5,0.2202,0.0,0.0,0.4,0.2,0.6,0.4,0.4,0.2,0.6,0.4,0.25,1
0.5,0.0,0.0,0.0,0.6,0.8,0.4,0.2,0.6,0.8,0.4,0.2,0.3333,1
0.5,0.0,0.0,0.0,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.5,1
0.5,0.1664,0.0,0.0,0.4,0.8,1.0,0.8,0.4,0.8,1.0,0.8,0.5,1
0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.25,1
0.5,0.0,0.0,0.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,0.25,1
0.5,1.0,0.0,0.0,0.6,0.8,0.4,0.2,0.6,0.8,0.4,0.2,0.5,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.3333,1
0.5,0.7318,0.0,0.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,1.0,1.3333,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.3333,1
0.5,0.7916,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,1.3333,1
0.5,0.9591,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.5,1
0.5,1.0,0.0,0.0,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,1.5,1
0.5,0.8895,0.0,0.0,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.6,1.5,1
0.5,0.9563,0.0,0.0,0.6,0.8,0.4,0.6,0.6,0.8,0.4,0.6,1.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,1.0,1
0.5,0.3681,0.0,0.0,0.8,0.8,0.4,0.4,0.8,0.8,0.4,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,0.8,0.4,0.4,0.2,0.8,0.4,0.4,0.2,1.0,1
0.5,1.0,0.0,0.0,0.2,0.4,0.6,0.4,0.2,0.4,0.6,0.4,3.0,1
0.5,0.2498,0.0,0.0,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,3.0,1
0.5,0.6849,0.0,0.0,0.2,0.4,0.4,0.2,0.2,0.4,0.4,0.2,3.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,0.5,1
0.5,0.0555,0.0,0.0,0.6,1.0,0.6,0.8,0.6,1.0,0.6,0.8,3.0,1
0.5,1.0,0.0,0.0,0.4,0.8,1.0,0.8,0.4,0.8,1.0,0.8,3.0,1
0.5,1.0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.8,0.8,0.6,3.0,1
0.5,0.9655,0.0,0.0,0.4,0.8,0.8,0.8,0.4,0.8,0.8,0.8,3.0,1
0.5,1.0,0.0,0.0,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.8,3.0,1
0.5,0.7303,0.0,0.0,0.6,0.6,1.0,0.6,0.6,0.6,1.0,0.6,3.0,1
0.5,1.0,0.0,0.0,1.0,0.6,0.8,0.4,1.0,0.6,0.8,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,0.4,0.6,0.6,1.0,0.4,0.6,0.6,0.25,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,0.8,0.6,0.8,1.0,0.8,0.6,0.8,1.0,0.5,1
0.5,0.0,0.0,0.0,0.8,0.4,0.8,1.0,0.8,0.4,0.8,1.0,0.5,1
0.5,0.4353,0.0,0.0,0.8,0.2,0.6,0.4,0.8,0.2,0.6,0.4,1.0,1
0.5,0.9264,0.0,0.0,0.8,0.4,0.6,0.4,0.8,0.4,0.6,0.4,1.0,1
0.5,1.0,0.0,0.0,0.8,0.4,0.6,0.4,0.8,0.4,0.6,0.4,1.0,1
0.5,0.9901,0.0,0.0,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,2.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,2.0,1
0.5,1.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1
0.5,0.5434,0.0,0.0,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,2.0,1
0.5,1.0,0.0,0.0,0.6,0.6,0.2,0.2,0.6,0.6,0.2,0.2,2.0,1
0.5,0.4772,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,2.0,1
0.5,0.9744,0.0,0.0,0.2,0.8,0.4,0.2,0.2,0.8,0.4,0.2,2.0,1
0.5,0.3192,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,2.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,1.0,2.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.3333,1
0.5,1.0,0.0,0.0,0.6,1.0,0.8,0.6,0.6,1.0,0.8,0.6,2.0,1
0.5,0.6037,0.0,0.0,0.6,1.0,0.4,0.6,0.6,1.0,0.4,0.6,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.25,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.6,1.0,0.6,0.8,0.6,0.5,1
0.5,0.4578,0.0,0.0,0.2,0.6,1.0,0.8,0.2,0.6,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,0.5,1
0.5,0.4272,0.0,0.0,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,2.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.5,1
0.5,1.0,0.0,0.0,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,1.0,1
0.5,1.0,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.3333,1
0.5,0.5634,0.0,0.0,0.2,0.4,0.4,0.2,0.2,0.4,0.4,0.2,1.3333,1
0.5,0.8229,0.0,0.0,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,1.3333,1
0.5,0.4438,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,1.3333,1
0.5,0.3195,0.0,0.0,0.8,0.4,0.4,0.2,0.8,0.4,0.4,0.2,0.3333,1
0.5,1.0,0.0,0.0,0.8,0.6,0.2,0.2,0.8,0.6,0.2,0.2,2.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.4,0.4,0.8,0.8,0.4,0.4,2.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.4,0.4,1.0,1.0,0.4,0.4,1.0,1
0.5,1.0,0.0,0.0,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,1.0,1
0.5,0.6417,0.0,0.0,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.5,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.75,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.75,1
0.5,0.0,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.75,1
0.5,1.0,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,2.0,1
0.5,0.5947,0.0,0.0,0.8,0.2,0.6,0.8,0.8,0.2,0.6,0.8,2.0,1
0.5,0.8311,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,1.0,1
0.5,1.0,0.0,0.0,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,1.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1.0,1
0.5,0.0627,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,2.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.6,1.0,1.0,0.8,0.6,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,2.0,1
0.5,0.4506,0.0,0.0,0.8,1.0,0.6,0.4,0.8,1.0,0.6,0.4,2.0,1
0.5,0.282,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.75,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.75,1
0.5,0.6301,0.0,0.0,0.8,0.4,0.6,0.2,0.8,0.4,0.6,0.2,0.75,1
1.0,1.0,0.0,0.0,0.8,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.3333,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,1.0,1
0.5,0.0776,0.0,0.0,0.8,0.2,0.8,0.4,0.8,0.2,0.8,0.4,1.0,1
0.5,0.0,0.0,0.0,0.6,0.4,0.8,0.4,0.6,0.4,0.8,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.6,1.0,1
0.5,0.0,0.0,0.0,0.6,0.4,0.6,0.2,0.6,0.4,0.6,0.2,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.3333,1
0.5,0.5636,0.0,0.0,0.8,0.4,0.8,0.8,0.8,0.4,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,2.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.5,1
0.5,0.0,0.0,0.0,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.5,1
0.5,0.8694,0.0,0.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,2.0,1
0.5,1.0,0.0,0.0,0.8,0.4,1.0,0.8,0.8,0.4,1.0,0.8,2.0,1
0.5,1.0,0.0,0.0,0.6,1.0,1.0,0.6,0.6,1.0,1.0,0.6,1.0,1
0.5,0.0,0.0,0.0,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.5,1
0.5,0.0,0.0,0.0,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.5,1
0.5,0.5209,0.0,0.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1
0.5,0.4665,0.0,0.0,1.0,1.0,0.4,0.4,1.0,1.0,0.4,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,1.0,1
0.5,0.4122,0.0,0.0,1.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,1
0.5,1.0,0.0,0.0,0.4,0.6,0.6,0.8,0.4,0.6,0.6,0.8,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1
0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1
0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1
0.5,0.8588,0.0,0.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1
0.5,1.0,0.0,0.0,0.8,0.6,0.4,0.4,0.8,0.6,0.4,0.4,2.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.4,0.4,0.8,0.8,0.4,0.4,2.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,2.0,1
0.5,0.6925,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,2.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.6,3.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,3.0,1
0.5,1.0,0.0,0.0,1.0,1.0,0.6,0.6,1.0,1.0,0.6,0.6,3.0,1
0.5,0.687,0.0,0.0,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.2,0.5,1
0.5,0.6312,0.0,0.0,0.8,0.6,0.6,0.4,0.8,0.6,0.6,0.4,0.5,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,0.5,1
0.5,0.0,0.0,0.0,0.6,0.6,1.0,0.8,0.6,0.6,1.0,0.8,0.25,1
0.5,0.5561,0.0,0.0,0.8,0.4,0.8,0.8,0.8,0.4,0.8,0.8,1.0,1
0.5,0.0812,0.0,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.5,1
0.5,0.0191,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.5,1
0.5,0.834,0.0,0.0,1.0,0.6,0.8,0.6,1.0,0.6,0.8,0.6,0.75,1
0.5,1.0,0.0,0.0,0.8,0.4,0.6,0.4,0.8,0.4,0.6,0.4,0.75,1
0.5,0.7202,0.0,0.0,0.8,0.2,0.8,0.6,0.8,0.2,0.8,0.6,0.75,1
0.5,0.677,0.0,0.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1.0,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.6667,1
0.5,0.8027,0.0,0.0,0.8,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.5,1
0.5,1.0,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,2.0,1
0.5,0.0,0.0,0.0,0.6,0.8,0.6,0.4,0.6,0.8,0.6,0.4,2.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,2.0,1
1.0,0.0723,0.0,0.0,0.2,0.8,1.0,0.8,0.2,0.8,1.0,0.8,2.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.6,1.0,0.6,0.8,0.6,0.3333,1
0.5,1.0,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,1.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.4,0.2,0.8,0.8,0.4,0.2,3.0,1
0.5,0.7333,0.0,0.0,0.6,1.0,0.6,0.4,0.6,1.0,0.6,0.4,3.0,1
0.5,1.0,0.0,0.0,0.8,0.6,0.8,0.6,0.8,0.6,0.8,0.6,3.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,0.5,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.25,1
0.5,0.3394,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,2.0,1
0.5,0.8461,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,2.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.5,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.5,1
0.5,1.0,0.0,0.0,0.8,0.8,0.6,0.2,0.8,0.8,0.6,0.2,1.0,1
0.5,0.848,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,2.0,1
0.5,0.7837,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2.0,1
0.5,0.8545,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.75,1
0.5,0.0,0.0,0.0,1.0,0.4,0.8,1.0,1.0,0.4,0.8,1.0,0.75,1
0.5,1.0,0.0,0.0,0.8,0.4,0.8,1.0,0.8,0.4,0.8,1.0,0.75,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.3333,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.5,1
0.5,0.0347,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.5,0.6494,0.0,0.0,0.8,0.4,1.0,0.6,0.8,0.4,1.0,0.6,0.3333,1
0.5,0.0,0.0,0.0,1.0,0.6,0.6,0.4,1.0,0.6,0.6,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1
0.5,1.0,0.0,0.0,0.8,0.4,0.6,0.4,0.8,0.4,0.6,0.4,1.0,1
0.5,0.2957,0.0,0.0,1.0,0.4,1.0,0.8,1.0,0.4,1.0,0.8,1.0,1
0.5,0.1373,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,0.5,1
0.5,0.0,0.0,0.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,1.0,0.5,1
0.5,0.0,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.5,1
0.5,0.5012,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,0.25,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,1.5,1
0.5,1.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,1.5,1
0.5,0.0,0.0,0.0,0.8,0.4,0.6,0.6,0.8,0.4,0.6,0.6,1.5,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.6,1.0,0.6,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,1.0,0.4,1.0,0.8,1.0,0.4,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,0.8,0.6,0.8,1.0,0.8,0.3333,1
0.5,1.0,0.0,0.0,0.2,1.0,0.8,0.8,0.2,1.0,0.8,0.8,4.0,1
0.5,0.9939,0.0,0.0,0.8,0.6,0.4,0.4,0.8,0.6,0.4,0.4,4.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.4,0.4,0.8,0.8,0.4,0.4,4.0,1
0.5,1.0,0.0,0.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,4.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,1.0,1
0.5,0.0,0.0,0.0,0.2,0.6,0.4,0.6,0.2,0.6,0.4,0.6,0.6667,1
0.5,0.2645,0.0,0.0,0.4,0.6,0.6,0.8,0.4,0.6,0.6,0.8,0.6667,1
0.5,0.4239,0.0,0.0,0.2,0.4,0.4,0.2,0.2,0.4,0.4,0.2,2.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,2.0,1
0.5,1.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,3.0,1
1.0,1.0,0.0,0.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,1.0,3.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.4,0.6,0.6,1.0,0.4,0.6,3.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.6,0.6,1.0,0.8,0.6,2.0,1
0.5,1.0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.8,0.8,0.6,2.0,1
0.5,0.7536,0.0,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,1.0,1
0.5,1.0,0.0,0.0,0.8,0.2,0.8,0.6,0.8,0.2,0.8,0.6,0.5,1
0.5,0.9049,0.0,0.0,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.4,0.6667,1
0.5,0.0,0.0,0.0,0.6,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,0.5,1
0.5,0.0544,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,2.0,1
0.5,0.2215,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,2.0,1
0.5,0.9634,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,1.0,1
0.5,0.5775,0.0,0.0,1.0,0.8,0.6,0.4,1.0,0.8,0.6,0.4,0.5,1
0.5,0.5624,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,3.0,1
0.5,0.5148,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,3.0,1
0.5,0.7609,0.0,0.0,1.0,1.0,0.6,0.4,1.0,1.0,0.6,0.4,3.0,1
